_ws.col.No.,_ws.col.Time,_ws.col.Source,_ws.col.Destination,_ws.col.Protocol,_ws.col.Length,_ws.col.Src_port,_ws.col.Dst_port,_ws.col.Delta_time,_ws.col.TTL
"1966","28351.929840","172.20.10.2","47.100.95.105","TCP","66","48296","13531","0.000121","64"
"1967","28371.282308","47.100.95.105","172.20.10.2","TCP","444","13531","48296","19.352468","48"
"1968","28371.282404","172.20.10.2","47.100.95.105","TCP","66","48296","13531","0.000096","64"
"1969","28421.366677","172.20.10.2","47.100.95.105","TCP","66","48296","13531","50.084273","64"
"1970","28421.576786","47.100.95.105","172.20.10.2","TCP","66","13531","48296","0.210109","48"
"1971","28473.846689","172.20.10.2","47.100.95.105","TCP","66","48296","13531","52.269903","64"
"1972","28474.188577","47.100.95.105","172.20.10.2","TCP","66","13531","48296","0.341888","48"
"1973","28495.390683","47.100.95.105","172.20.10.2","TCP","444","13531","48296","21.202106","48"
"1974","28495.390793","172.20.10.2","47.100.95.105","TCP","66","48296","13531","0.000110","64"
"1975","28545.526676","172.20.10.2","47.100.95.105","TCP","66","48296","13531","50.135883","64"
"1976","28545.876623","47.100.95.105","172.20.10.2","TCP","66","13531","48296","0.349947","48"
"1977","28551.444006","47.100.95.105","172.20.10.2","TCP","444","13531","48296","5.567383","48"
"1978","28551.444140","172.20.10.2","47.100.95.105","TCP","66","48296","13531","0.000134","64"
"1979","28601.446676","172.20.10.2","47.100.95.105","TCP","66","48296","13531","50.002536","64"
"1980","28601.650283","47.100.95.105","172.20.10.2","TCP","66","13531","48296","0.203607","48"
"1981","28605.872999","47.100.95.105","172.20.10.2","TCP","444","13531","48296","4.222716","48"
"1982","28605.873118","172.20.10.2","47.100.95.105","TCP","66","48296","13531","0.000119","64"
"1983","28655.926662","172.20.10.2","47.100.95.105","TCP","66","48296","13531","50.053544","64"
"1984","28656.127450","47.100.95.105","172.20.10.2","TCP","66","13531","48296","0.200788","48"
"1985","28709.366681","172.20.10.2","47.100.95.105","TCP","66","48296","13531","53.239231","64"
"1986","28709.578040","47.100.95.105","172.20.10.2","TCP","66","13531","48296","0.211359","48"
"1987","28726.800532","47.100.95.105","172.20.10.2","TCP","444","13531","48296","17.222492","48"
"1988","28726.800630","172.20.10.2","47.100.95.105","TCP","66","48296","13531","0.000098","64"
"1989","28746.066085","47.100.95.105","172.20.10.2","TCP","66","13531","48296","19.265455","48"
"1990","28746.080008","172.20.10.2","47.100.95.105","TCP","74","48298","13531","0.013923","64"
"1991","28746.170787","47.100.95.105","172.20.10.2","TCP","74","13531","48298","0.090779","48"
"1992","28746.170956","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000169","64"
"1993","28746.171346","172.20.10.2","47.100.95.105","TCP","171","48298","13531","0.000390","64"
"1994","28746.258579","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.087233","48"
"1995","28746.260027","47.100.95.105","172.20.10.2","TCP","484","13531","48298","0.001448","48"
"1996","28746.260136","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000109","64"
"1997","28796.416695","172.20.10.2","47.100.95.105","TCP","66","48298","13531","50.156559","64"
"1998","28796.725878","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.309183","48"
"1999","28847.616757","172.20.10.2","47.100.95.105","TCP","66","48298","13531","50.890879","64"
"2000","28847.825300","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.208543","48"
"2001","28852.671270","47.100.95.105","172.20.10.2","TCP","444","13531","48298","4.845970","48"
"2002","28852.671402","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000132","64"
"2003","28852.671833","47.100.95.105","172.20.10.2","TCP","444","13531","48298","0.000431","48"
"2004","28852.671889","172.20.10.2","47.100.95.105","TCP","78","48298","13531","0.000056","64"
"2005","28871.707003","47.100.95.105","172.20.10.2","TCP","444","13531","48298","19.035114","48"
"2006","28871.707117","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000114","64"
"2007","28871.708117","47.100.95.105","172.20.10.2","TCP","444","13531","48298","0.001000","48"
"2008","28871.708203","172.20.10.2","47.100.95.105","TCP","78","48298","13531","0.000086","64"
"2009","28871.708226","47.100.95.105","172.20.10.2","TCP","444","13531","48298","0.000023","48"
"2010","28871.708242","172.20.10.2","47.100.95.105","TCP","78","48298","13531","0.000016","64"
"2011","28881.229768","47.100.95.105","172.20.10.2","TCP","444","13531","48298","9.521526","48"
"2012","28881.229873","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000105","64"
"2013","28881.230853","47.100.95.105","172.20.10.2","TCP","444","13531","48298","0.000980","48"
"2014","28881.230943","172.20.10.2","47.100.95.105","TCP","78","48298","13531","0.000090","64"
"2015","28912.563674","47.100.95.105","172.20.10.2","TCP","444","13531","48298","31.332731","48"
"2016","28912.563812","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000138","64"
"2017","28962.816699","172.20.10.2","47.100.95.105","TCP","66","48298","13531","50.252887","64"
"2018","28963.022835","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.206136","48"
"2019","28993.358915","47.100.95.105","172.20.10.2","TCP","444","13531","48298","30.336080","48"
"2020","28993.359036","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000121","64"
"2021","28993.359175","47.100.95.105","172.20.10.2","TCP","444","13531","48298","0.000139","48"
"2022","28993.359199","172.20.10.2","47.100.95.105","TCP","78","48298","13531","0.000024","64"
"2023","29043.446684","172.20.10.2","47.100.95.105","TCP","66","48298","13531","50.087485","64"
"2024","29043.539883","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.093199","48"
"2025","29098.486673","172.20.10.2","47.100.95.105","TCP","66","48298","13531","54.946790","64"
"2026","29098.720978","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.234305","48"
"2027","29113.470035","47.100.95.105","172.20.10.2","TCP","444","13531","48298","14.749057","48"
"2028","29113.470157","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000122","64"
"2029","29163.766678","172.20.10.2","47.100.95.105","TCP","66","48298","13531","50.296521","64"
"2030","29163.973182","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.206504","48"
"2031","29173.680573","47.100.95.105","172.20.10.2","TCP","444","13531","48298","9.707391","48"
"2032","29173.680711","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000138","64"
"2033","29223.926679","172.20.10.2","47.100.95.105","TCP","66","48298","13531","50.245968","64"
"2034","29224.139508","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.212829","48"
"2035","29277.686701","172.20.10.2","47.100.95.105","TCP","66","48298","13531","53.547193","64"
"2036","29277.901188","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.214487","48"
"2037","29294.099215","47.100.95.105","172.20.10.2","TCP","444","13531","48298","16.198027","48"
"2038","29294.099354","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000139","64"
"2039","29294.179124","47.100.95.105","172.20.10.2","TCP","444","13531","48298","0.079770","48"
"2040","29294.179238","172.20.10.2","47.100.95.105","TCP","78","48298","13531","0.000114","64"
"2041","29344.246677","172.20.10.2","47.100.95.105","TCP","66","48298","13531","50.067439","64"
"2042","29344.474544","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.227867","48"
"2043","29395.446686","172.20.10.2","47.100.95.105","TCP","66","48298","13531","50.972142","64"
"2044","29395.684610","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.237924","48"
"2045","29415.443021","47.100.95.105","172.20.10.2","TCP","444","13531","48298","19.758411","48"
"2046","29415.443156","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000135","64"
"2047","29465.846675","172.20.10.2","47.100.95.105","TCP","66","48298","13531","50.403519","64"
"2048","29466.059422","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.212747","48"
"2049","29475.959891","47.100.95.105","172.20.10.2","TCP","444","13531","48298","9.900469","48"
"2050","29475.959996","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000105","64"
"2051","29526.006673","172.20.10.2","47.100.95.105","TCP","66","48298","13531","50.046677","64"
"2052","29526.207441","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.200768","48"
"2053","29549.999727","47.100.95.105","172.20.10.2","TCP","444","13531","48298","23.792286","48"
"2054","29549.999867","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000140","64"
"2055","29600.246679","172.20.10.2","47.100.95.105","TCP","66","48298","13531","50.246812","64"
"2056","29600.471682","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.225003","48"
"2057","29651.446694","172.20.10.2","47.100.95.105","TCP","66","48298","13531","50.975012","64"
"2058","29651.636433","47.100.95.105","172.20.10.2","TCP","444","13531","48298","0.189739","48"
"2059","29651.636536","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000103","64"
"2060","29651.666806","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.030270","48"
"2061","29702.646680","172.20.10.2","47.100.95.105","TCP","66","48298","13531","50.979874","64"
"2062","29702.859336","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.212656","48"
"2063","29717.505260","47.100.95.105","172.20.10.2","TCP","444","13531","48298","14.645924","48"
"2064","29717.505395","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000135","64"
"2065","29739.536280","47.100.95.105","172.20.10.2","TCP","444","13531","48298","22.030885","48"
"2066","29739.536397","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000117","64"
"2067","29789.686686","172.20.10.2","47.100.95.105","TCP","66","48298","13531","50.150289","64"
"2068","29789.893853","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.207167","48"
"2069","29811.011096","47.100.95.105","172.20.10.2","TCP","444","13531","48298","21.117243","48"
"2070","29811.011223","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000127","64"
"2071","29861.366679","172.20.10.2","47.100.95.105","TCP","66","48298","13531","50.355456","64"
"2072","29861.577378","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.210699","48"
"2073","29912.566740","172.20.10.2","47.100.95.105","TCP","66","48298","13531","50.989362","64"
"2074","29912.916567","47.100.95.105","172.20.10.2","TCP","66","13531","48298","0.349827","48"
"2075","29926.166226","47.100.95.105","172.20.10.2","TCP","444","13531","48298","13.249659","48"
"2076","29926.166362","172.20.10.2","47.100.95.105","TCP","66","48298","13531","0.000136","64"
"2077","29949.247070","47.100.95.105","172.20.10.2","TCP","66","13531","48298","23.080708","48"
"2078","29949.258031","172.20.10.2","47.100.95.105","TCP","74","48300","13531","0.010961","64"
"2079","29949.353361","47.100.95.105","172.20.10.2","TCP","74","13531","48300","0.095330","49"
"2080","29949.353508","172.20.10.2","47.100.95.105","TCP","66","48300","13531","0.000147","64"
"2081","29949.353690","172.20.10.2","47.100.95.105","TCP","171","48300","13531","0.000182","64"
"2082","29949.445849","47.100.95.105","172.20.10.2","TCP","66","13531","48300","0.092159","49"
"2083","29949.446066","47.100.95.105","172.20.10.2","TCP","482","13531","48300","0.000217","49"
"2084","29949.446124","172.20.10.2","47.100.95.105","TCP","66","48300","13531","0.000058","64"
"2085","29999.606681","172.20.10.2","47.100.95.105","TCP","66","48300","13531","50.160557","64"
"2086","29999.826895","47.100.95.105","172.20.10.2","TCP","66","13531","48300","0.220214","49"
"2087","30045.222244","47.100.95.105","172.20.10.2","TCP","444","13531","48300","45.395349","49"
"2088","30045.222391","172.20.10.2","47.100.95.105","TCP","66","48300","13531","0.000147","64"
"2089","30045.223976","47.100.95.105","172.20.10.2","TCP","444","13531","48300","0.001585","49"
"2090","30045.224093","172.20.10.2","47.100.95.105","TCP","78","48300","13531","0.000117","64"
"2091","30045.224549","47.100.95.105","172.20.10.2","TCP","444","13531","48300","0.000456","49"
"2092","30045.224611","172.20.10.2","47.100.95.105","TCP","78","48300","13531","0.000062","64"
"2093","30096.886680","172.20.10.2","47.100.95.105","TCP","66","48300","13531","51.662069","64"
"2094","30097.109618","47.100.95.105","172.20.10.2","TCP","66","13531","48300","0.222938","49"
"2095","30111.753671","47.100.95.105","172.20.10.2","TCP","444","13531","48300","14.644053","49"
"2096","30111.753823","172.20.10.2","47.100.95.105","TCP","66","48300","13531","0.000152","64"
"2097","30111.753997","47.100.95.105","172.20.10.2","TCP","444","13531","48300","0.000174","49"
"2098","30111.754025","172.20.10.2","47.100.95.105","TCP","78","48300","13531","0.000028","64"
"2099","30159.369170","47.100.95.105","172.20.10.2","TCP","444","13531","48300","47.615145","49"
"2100","30159.369314","172.20.10.2","47.100.95.105","TCP","66","48300","13531","0.000144","64"
"2101","30159.417749","47.100.95.105","172.20.10.2","TCP","444","13531","48300","0.048435","49"
"2102","30159.417865","172.20.10.2","47.100.95.105","TCP","78","48300","13531","0.000116","64"
"2103","30173.500222","47.100.95.105","172.20.10.2","TCP","444","13531","48300","14.082357","49"
"2104","30173.500369","172.20.10.2","47.100.95.105","TCP","66","48300","13531","0.000147","64"
"2105","30173.501133","47.100.95.105","172.20.10.2","TCP","444","13531","48300","0.000764","49"
"2106","30173.501231","172.20.10.2","47.100.95.105","TCP","78","48300","13531","0.000098","64"
"2107","30223.606682","172.20.10.2","47.100.95.105","TCP","66","48300","13531","50.105451","64"
"2108","30223.937004","47.100.95.105","172.20.10.2","TCP","66","13531","48300","0.330322","49"
"2109","30276.086682","172.20.10.2","47.100.95.105","TCP","66","48300","13531","52.149678","64"
"2110","30276.318487","47.100.95.105","172.20.10.2","TCP","66","13531","48300","0.231805","49"
"2111","30293.940379","47.100.95.105","172.20.10.2","TCP","444","13531","48300","17.621892","49"
"2112","30293.940522","172.20.10.2","47.100.95.105","TCP","66","48300","13531","0.000143","64"
"2113","30294.003691","47.100.95.105","172.20.10.2","TCP","444","13531","48300","0.063169","49"
"2114","30294.003806","172.20.10.2","47.100.95.105","TCP","78","48300","13531","0.000115","64"
"2115","30295.028060","47.100.95.105","172.20.10.2","TCP","444","13531","48300","1.024254","49"
"2116","30295.028177","172.20.10.2","47.100.95.105","TCP","66","48300","13531","0.000117","64"
"2117","30345.206699","172.20.10.2","47.100.95.105","TCP","66","48300","13531","50.178522","64"
"2118","30345.490519","47.100.95.105","172.20.10.2","TCP","66","13531","48300","0.283820","49"
"2119","30398.966679","172.20.10.2","47.100.95.105","TCP","66","48300","13531","53.476160","64"
"2120","30399.189702","47.100.95.105","172.20.10.2","TCP","66","13531","48300","0.223023","49"
"2121","30417.722010","47.100.95.105","172.20.10.2","TCP","444","13531","48300","18.532308","49"
"2122","30417.722151","172.20.10.2","47.100.95.105","TCP","66","48300","13531","0.000141","64"
"2123","30438.305158","47.100.95.105","172.20.10.2","TCP","444","13531","48300","20.583007","49"
"2124","30438.305286","172.20.10.2","47.100.95.105","TCP","66","48300","13531","0.000128","64"
"2125","30438.306259","47.100.95.105","172.20.10.2","TCP","444","13531","48300","0.000973","49"
"2126","30438.306361","172.20.10.2","47.100.95.105","TCP","66","48300","13531","0.000102","64"
"2127","30466.297241","47.100.95.105","172.20.10.2","TCP","444","13531","48300","27.990880","49"
"2128","30466.297341","172.20.10.2","47.100.95.105","TCP","66","48300","13531","0.000100","64"
"2129","30516.726674","172.20.10.2","47.100.95.105","TCP","66","48300","13531","50.429333","64"
"2130","30517.043803","47.100.95.105","172.20.10.2","TCP","66","13531","48300","0.317129","49"
"2131","30523.205714","172.20.10.2","47.100.95.105","TCP","245","48300","13531","6.161911","64"
"2132","30523.433594","47.100.95.105","172.20.10.2","TCP","66","13531","48300","0.227880","49"
"2133","30523.439352","47.100.95.105","172.20.10.2","TCP","129","13531","48300","0.005758","49"
"2134","30523.439466","172.20.10.2","47.100.95.105","TCP","66","48300","13531","0.000114","64"
